rank,lemma,pos,count
38064,verde,PROPN,1
38065,arrojadlo,NOUN,1
38066,dejad él,VERB,1
38067,juegas,NOUN,1
38068,jugás,NOUN,1
38069,jugáis,PROPN,1
38070,payaso,INTJ,1
38071,payasa,PROPN,1
38072,mirés,VERB,1
38073,llaméis,VERB,1
38074,hijab,NOUN,1
38075,chilléis,VERB,1
38076,chillir,VERB,1
38077,rellenad,PROPN,1
38078,dejadlo,ADJ,1
38079,decídnoslo,PROPN,1
38080,dígannoslo,PROPN,1
38081,húngara,ADV,1
38082,capaz,NOUN,1
38083,monda,PROPN,1
38084,mondad,PROPN,1
38085,monde,PROPN,1
38086,monden,PROPN,1
38087,comprasteis,ADJ,1
38088,mantente,PROPN,1
38089,alterno,ADJ,1
38090,ofenderlo,NOUN,1
38091,codificar,PROPN,1
38092,ocurrirte,VERB,1
38093,ocurriro,ADJ,1
38094,ocurriro,NOUN,1
38095,relincho,PROPN,1
38096,barred,PROPN,1
38097,barra,PROPN,1
38098,barran,PROPN,1
38099,guapar,VERB,1
38100,nenar,VERB,1
38101,niñir,VERB,1
38102,niña,VERB,1
38103,guardas,PROPN,1
38104,llamarais,VERB,1
38105,corred,VERB,1
38106,hurgarte,NOUN,1
38107,alterado,ADJ,1
38108,preparame,NOUN,1
38109,extraditado,ADJ,1
38110,mostrarl,ADJ,1
38111,debas,VERB,1
38112,prestación,NOUN,1
38113,sonreíd,NOUN,1
38114,sultán,NOUN,1
38115,requeír,VERB,1
38116,sentaosir,VERB,1
38117,herirtir,VERB,1
38118,asombrar yo,VERB,1
38119,cristiana,NOUN,1
38120,bién,ADJ,1
38121,disminuir él,VERB,1
38122,medimos,VERB,1
38123,onigiris,PROPN,1
38124,abróchatela,PROPN,1
38125,abrochaosla,PROPN,1
38126,abróchesela,PROPN,1
38127,abróchensela,PROPN,1
38128,preguntáis,VERB,1
38129,deseándolo,ADJ,1
38130,decidís,VERB,1
38131,insensatar,VERB,1
38132,chaveta,NOUN,1
38133,majaro,ADJ,1
38134,llegáis,VERB,1
38135,encontraro,NOUN,1
38136,encontrarl,ADJ,1
38137,saques ,VERB,1
38138,lloréi,PRON,1
38139,noto,PROPN,1
38140,pteranodont,ADJ,1
38141,apaguer,AUX,1
38142,francohablant,ADJ,1
38143,fort,PROPN,1
38144,duquesne,PROPN,1
38145,prometiste,AUX,1
38146,gratinado,NOUN,1
38147,ofrecerte,VERB,1
38148,divertiriar,VERB,1
38149,terminemos,PROPN,1
38150,regañadientes,NOUN,1
38151,encapuchado,NOUN,1
38152,pasándome,VERB,1
38153,pasadlo,PROPN,1
38154,páselo,PROPN,1
38155,pásenlo,PROPN,1
38156,digale,PROPN,1
38157,gucci,PROPN,1
38158,segregar,VERB,1
38159,pus,VERB,1
38160,instaurar,VERB,1
38161,arrodillate,PROPN,1
38162,arrodíllese,INTJ,1
38163,arrodíllense,INTJ,1
38164,difundid,PROPN,1
38165,persiguar,VERB,1
38166,llevad,PROPN,1
38167,llevad,VERB,1
38168,escúchanos,PROPN,1
38169,escuchadno,NOUN,1
38170,escúchenos,PROPN,1
38171,escúchenno,ADJ,1
38172,ámame,PROPN,1
38173,amadme,PROPN,1
38174,ámeme,PROPN,1
38175,ámenme,PROPN,1
38176,añadiés,NOUN,1
38177,firmaste,VERB,1
38178,rogad,PROPN,1
38179,tendréis,VERB,1
38180,ataque,INTJ,1
38181,ataquen,INTJ,1
38182,ataca,INTJ,1
38183,corred,INTJ,1
38184,limar,VERB,1
38185,peluquera,NOUN,1
38186,oncólogar,VERB,1
38187,comist,ADJ,1
38188,quitao,NOUN,1
38189,televisar,VERB,1
38190,cultivan,VERB,1
38191,alisar,VERB,1
38192,boicotea,PROPN,1
38193,boicotead,PROPN,1
38194,boicotee,PROPN,1
38195,boicoteen,PROPN,1
38196,dejarla,NOUN,1
38197,regarme,VERB,1
38198,testaruda,NOUN,1
38199,ayudasteis,PROPN,1
38200,ayudabas,PROPN,1
38201,ayudabais,PROPN,1
38202,vivarachaber,VERB,1
38203,vivaz,NOUN,1
38204,seguid,AUX,1
38205,observe,PROPN,1
38206,observen,PROPN,1
38207,grassi,PROPN,1
38208,guizeldón,PROPN,1
38209,moscovita,NOUN,1
38210,kirguistán,PROPN,1
38211,lluvía,NOUN,1
38212,transexual,NOUN,1
38213,prevés,VERB,1
38214,prevéis,NUM,1
38215,facilísimo,INTJ,1
38216,coméi,PRON,1
38217,faltastar,VERB,1
38218,bozal,PROPN,1
38219,paseíto,NOUN,1
38220,volvámono,NOUN,1
38221,remar,PROPN,1
38222,señorías,PROPN,1
38223,veneciano,NOUN,1
38224,consideren,PROPN,1
38225,canibalismo,NOUN,1
38226,revuelven,VERB,1
38227,topser,VERB,1
38228,marry,PROPN,1
38229,trillizo,NOUN,1
38230,porqué,VERB,1
38231,contesté,VERB,1
38232,teloscopio,NOUN,1
38233,juzguser,VERB,1
38234,parlanchín,NOUN,1
38235,delfinario,NOUN,1
38236,ovíparo,ADJ,1
38237,ozymandias,PROPN,1
38238,desesperad,VERB,1
38239,cheliábinsk,PROPN,1
38240,confesado,ADJ,1
38241,mitad,ADV,1
38242,probado,ADJ,1
38243,saludándomar,VERB,1
38244,candy,PROPN,1
38245,crush,PROPN,1
38246,confiarte,VERB,1
38247,unigénito,ADJ,1
38248,nucléico,ADJ,1
38249,afiliastir,VERB,1
38250,googlealo,NOUN,1
38251,maizal,NOUN,1
38252,prebenda,NOUN,1
38253,transtorno,NOUN,1
38254,claire,PROPN,1
38255,catapultar,VERB,1
38256,maloliente,ADJ,1
38257,gaviota,PROPN,1
38258,calma,PROPN,1
38259,amianto,NOUN,1
38260,busca,INTJ,1
38261,duerme,INTJ,1
38262,duerma,INTJ,1
38263,dormid,INTJ,1
38264,duerman,PROPN,1
38265,juega,INTJ,1
38266,respira,INTJ,1
38267,almohadillado,ADJ,1
38268,reclusa,NOUN,1
38269,gangrén,ADJ,1
38270,copiaré,AUX,1
38271,castellanos,PROPN,1
38272,kanyis,VERB,1
38273,cabrear yo,VERB,1
38274,pecir,VERB,1
38275,has,PROPN,1
38276,hexápodo,ADJ,1
38277,ronquido,ADJ,1
38278,rebuzno,ADJ,1
38279,arrecia,NOUN,1
38280,resistid,PROPN,1
38281,algarabir,VERB,1
38282,abrojo,NOUN,1
38283,apero,ADJ,1
38284,óptico,NOUN,1
38285,agudeza,NOUN,1
38286,diviértase,VERB,1
38287,conocete,PROPN,1
38288,usaber,VERB,1
38289,comedia,PROPN,1
38290,guita,PROPN,1
38291,arremeteír,VERB,1
38292,cocín,NOUN,1
38293,separado,PROPN,1
38294,nudoso,ADJ,1
38295,reflexiona,PROPN,1
38296,revuelto,NOUN,1
38297,fraile,ADJ,1
38298,traqueteo,NOUN,1
38299,girer,VERB,1
38300,heuriger,PROPN,1
38301,consumismo,NUM,1
38302,lubrico,ADJ,1
38303,recompensa,PROPN,1
38304,sintomático,ADJ,1
38305,cabezas,NOUN,1
38306,rapadas,NOUN,1
38307,concienciación,NOUN,1
38308,encrucijada,ADJ,1
38309,atacaron,PROPN,1
38310,disteis,VERB,1
38311,caminant,NOUN,1
38312,localización,PROPN,1
38313,conocisir tú,VERB,1
38314,biológicamente,ADV,1
38315,inhalar,PROPN,1
38316,exhalar,PROPN,1
38317,inescrutabl,ADJ,1
38318,canalla,PROPN,1
38319,caray,INTJ,1
38320,jubílate,PROPN,1
38321,renuncia,PROPN,1
38322,orden,INTJ,1
38323,pollo,PROPN,1
38324,correo,PROPN,1
38325,madera,ADV,1
38326,identifíquense,INTJ,1
38327,recórcholis,PROPN,1
38328,zas,PROPN,1
38329,necesitada,NOUN,1
38330,yerushalayim,PROPN,1
38331,menosprecié,PROPN,1
38332,sobreestimé,PROPN,1
38333,responsabilidad,PROPN,1
38334,escuchadle,PROPN,1
38335,encapsulado,ADJ,1
38336,bajad,INTJ,1
38337,electromagnetismo,NOUN,1
38338,tridimensionalmente,ADJ,1
38339,milena,PROPN,1
38340,abríguense,PROPN,1
38341,anochecía,PROPN,1
38342,diluviaba,PROPN,1
38343,eclesiástico,ADJ,1
38344,disentir,VERB,1
38345,ethernet,NOUN,1
38346,agreír,VERB,1
38347,sorprenderás,VERB,1
38348,consúltalo,PROPN,1
38349,habérsele,VERB,1
38350,púa,NOUN,1
38351,tecnopop,NOUN,1
38352,cambiant,NOUN,1
38353,sincopado,ADJ,1
38354,aviadora,NOUN,1
38355,cabileño,ADJ,1
38356,ultimátum,NOUN,1
38357,comerás,NOUN,1
38358,comeréis,NOUN,1
38359,beberéis,ADJ,1
38360,vestiréis,VERB,1
38361,promiscuo,ADJ,1
38362,mamut,NOUN,1
38363,sinopsis,NOUN,1
38364,caro,NOUN,1
38365,psicópato,ADJ,1
38366,cuestionable,ADJ,1
38367,buscaste,VERB,1
38368,lenta,NOUN,1
38369,lindura,NOUN,1
38370,comedio,ADJ,1
38371,ferrari,PROPN,1
38372,quetzalcoatlus,PROPN,1
38373,suculento,ADJ,1
38374,silencien,NUM,1
38375,dolient,NOUN,1
38376,inten tú,AUX,1
38377,servirl,ADJ,1
38378,divisivo,ADJ,1
38379,corrosivo,ADJ,1
38380,desgarrador,ADJ,1
38381,acosado,ADJ,1
38382,iluminar él,VERB,1
38383,vea,VERB,1
38384,restado,NOUN,1
38385,th,PROPN,1
38386,impronunciable,ADJ,1
38387,ebanista,ADJ,1
38388,audiolibro,NOUN,1
38389,negarl,NOUN,1
38390,complacient,NOUN,1
38391,agudización,NOUN,1
38392,alleghenies,PROPN,1
38393,pensilvania,PROPN,1
38394,nevada,ADJ,1
38395,permitamos,VERB,1
38396,gentil,NOUN,1
38397,libres,PROPN,1
38398,sostenar,VERB,1
38399,lés,ADJ,1
38400,uriel,PROPN,1
38401,arcángel,NOUN,1
38402,conservacionista,NOUN,1
38403,hadassah,PROPN,1
38404,belicista,NOUN,1
38405,personalizar,VERB,1
38406,weizsacker,PROPN,1
38407,puerta,PROPN,1
38408,brandenburgo,PROPN,1
38409,lamentar yo,VERB,1
38410,tríptico,NOUN,1
38411,agonizante,ADJ,1
38412,abrazo,VERB,1
38413,veintiocho,NUM,1
38414,checkpoint,PROPN,1
38415,confundes,VERB,1
38416,liquidar,VERB,1
38417,cortaúñas,PROPN,1
38418,marqués,NOUN,1
38419,bleu,PROPN,1
38420,bilingual,PROPN,1
38421,evaluation,PROPN,1
38422,understudy,PROPN,1
38423,llenó,PROPN,1
38424,hallo,VERB,1
38425,hallo,PROPN,1
38426,azad,PROPN,1
38427,cagadero,NOUN,1
38428,brand,PROPN,1
38429,indiana,PROPN,1
38430,bidón,NOUN,1
38431,nafta,PROPN,1
38432,creés,ADJ,1
38433,quepo,NOUN,1
38434,gangoso,ADJ,1
38435,afirmativamente,ADV,1
38436,exageré,PROPN,1
38437,declacer,VERB,1
38438,vente,ADJ,1
38439,astillé,VERB,1
38440,podé,ADJ,1
38441,quesito,NOUN,1
38442,cristo,NOUN,1
38443,cauterización,NOUN,1
38444,delgada,NOUN,1
38445,alcayatar,VERB,1
38446,manuscritura,NOUN,1
38447,imprenta,NOUN,1
38448,ejercitar yo,VERB,1
38449,relevar,VERB,1
38450,levantaos,PROPN,1
38451,cómpranoslo,PROPN,1
38452,hermosa,PROPN,1
38453,documento,PROPN,1
38454,identidad,PROPN,1
38455,escaper,VERB,1
38456,disparé,NOUN,1
38457,congelé,VERB,1
38458,maldije,PROPN,1
38459,despotriqué,PROPN,1
38460,permanecí,PROPN,1
38461,huía,PROPN,1
38462,apóstol,PROPN,1
38463,tarso,PROPN,1
38464,tostar,VERB,1
38465,aplaudimo,ADJ,1
38466,vine,AUX,1
38467,macuto,NOUN,1
38468,utilizáis,PROPN,1
38469,chungo,ADJ,1
38470,consciente,NOUN,1
38471,carísir,VERB,1
38472,observándote,ADJ,1
38473,tomárnoslo,PROPN,1
38474,moabita,NOUN,1
38475,noemí,PROPN,1
38476,recompensir,VERB,1
38477,refugiarte,NOUN,1
38478,habrías,PROPN,1
38479,cielo,ADJ,1
38480,india,NOUN,1
38481,documentario,NOUN,1
38482,desvergüenza,NOUN,1
38483,prometedor,NOUN,1
38484,desbordar él,VERB,1
38485,duchéis,VERB,1
38486,das,NUM,1
38487,dermatóloga,NOUN,1
38488,barrigar,VERB,1
38489,cervecero,ADJ,1
38490,mango,ADJ,1
38491,requirir,VERB,1
38492,velero,NOUN,1
38493,juro,ADJ,1
38494,pagaría,NOUN,1
38495,laganas,PROPN,1
38496,puasinkoi,PROPN,1
38497,carelia,PROPN,1
38498,tver,PROPN,1
38499,patar,VERB,1
38500,incluiría,VERB,1
38501,progesterona,NOUN,1
38502,xing,PROPN,1
38503,vascuence,NOUN,1
38504,afijo,NOUN,1
38505,julo,PROPN,1
38506,fukushima,PROPN,1
38507,constantino,PROPN,1
38508,confiariar,VERB,1
38509,pugna,NOUN,1
38510,barrial,ADJ,1
38511,yulia,PROPN,1
38512,brodskaya,PROPN,1
38513,comía,ADJ,1
38514,takoyaki,PROPN,1
38515,rín,NOUN,1
38516,emborracho,ADJ,1
38517,verborrea,NOUN,1
38518,intoleranciar,VERB,1
38519,irreverente,ADJ,1
38520,xenófoba,ADJ,1
38521,transfóbico,NOUN,1
38522,denunciarar,VERB,1
38523,aullante,ADJ,1
38524,ojera,NOUN,1
38525,nicosia,PROPN,1
38526,contentísimo,ADJ,1
38527,ovidar,VERB,1
38528,aparcasir,VERB,1
38529,estabai,ADJ,1
38530,exfoliant,ADJ,1
38531,júzgalir,VERB,1
38532,juzga,PROPN,1
38533,tocarás,VERB,1
38534,soi,NOUN,1
38535,bailir,VERB,1
38536,cuénteme,PROPN,1
38537,traes,NOUN,1
38538,montserrat,PROPN,1
38539,mereciste,ADV,1
38540,cabezaz,NOUN,1
38541,váyanse,ADJ,1
38542,ratona,NOUN,1
38543,perforo,ADJ,1
38544,vigilarar,VERB,1
38545,escobillón,NOUN,1
38546,garfio,NOUN,1
38547,ruidito,NOUN,1
38548,armadar,VERB,1
38549,dispara,NOUN,1
38550,calavero,ADJ,1
38551,precie,VERB,1
38552,sabrio,ADJ,1
38553,enchufarlo,NOUN,1
38554,volveriar,VERB,1
38555,cruzar él,VERB,1
38556,llámelo,PROPN,1
38557,volvés,VERB,1
38558,pobrecito,ADJ,1
38559,disecado,ADJ,1
38560,non,PROPN,1
38561,familiarizarar,VERB,1
38562,tomarir,VERB,1
38563,politica,NOUN,1
38564,cofa,NOUN,1
38565,vigía,NOUN,1
38566,guante,ADJ,1
38567,llevármelo,NOUN,1
38568,atrezzo,NOUN,1
38569,paracer,VERB,1
38570,insultarte,NOUN,1
38571,fantástica,NOUN,1
38572,historia,ADJ,1
38573,distraigas,VERB,1
38574,estropear yo,VERB,1
38575,lance,VERB,1
38576,enséñamar,VERB,1
38577,calentándomir,VERB,1
38578,dente,NOUN,1
38579,dolería,VERB,1
38580,marinero,ADJ,1
38581,esfúmatar,VERB,1
38582,tenrar,VERB,1
38583,quitar tú él,VERB,1
38584,accíon,NOUN,1
38585,municion,PROPN,1
38586,botín,PROPN,1
38587,entrégamelo,NOUN,1
38588,gotea,PROPN,1
38589,chachi,PROPN,1
38590,temes,PROPN,1
38591,mezclar,PROPN,1
38592,condimentar,PROPN,1
38593,vermut,NOUN,1
38594,modorra,ADJ,1
38595,cortejado,ADJ,1
38596,asustar yo,VERB,1
38597,dir ,VERB,1
38598,dar,ADJ,1
38599,cebo,ADJ,1
38600,alzar yo,VERB,1
38601,callaté,PROPN,1
38602,figuradamente,PROPN,1
38603,gastante,ADV,1
38604,sacerdotisa,NOUN,1
38605,vudú,VERB,1
38606,fondue,NOUN,1
38607,permiteme,VERB,1
38608,tenin,VERB,1
38609,senti,VERB,1
38610,reescribí,VERB,1
38611,enrollastar,VERB,1
38612,devolváis,VERB,1
38613,selectivo,ADJ,1
38614,ése,NOUN,1
38615,escuchemoslo,PROPN,1
38616,unirme,ADJ,1
38617,juzgado,NOUN,1
38618,retener él,VERB,1
38619,habladlo,NOUN,1
38620,portocarrero,PROPN,1
38621,odiador,NOUN,1
38622,tendistar,VERB,1
38623,desbordante,ADJ,1
38624,psicótica,NOUN,1
38625,temía,NOUN,1
38626,encerrastir,VERB,1
38627,grabándolo,ADJ,1
38628,pegarte,NOUN,1
38629,compón,NOUN,1
38630,canción,ADJ,1
38631,unísono,NOUN,1
38632,escucharno,ADJ,1
38633,salzburgo,PROPN,1
38634,mágica,PROPN,1
38635,escaparío,ADJ,1
38636,saxofonista,NOUN,1
38637,ninfa,NOUN,1
38638,junco,NOUN,1
38639,frisios,PROPN,1
38640,morirás,ADJ,1
38641,aguanieve,NOUN,1
38642,borbotones,NOUN,1
38643,respondisteis,VERB,1
38644,gorgorito,NOUN,1
38645,correhuela,NOUN,1
38646,trepa,VERB,1
38647,mirate,NOUN,1
38648,garbanzo,ADJ,1
38649,amanecí,PROPN,1
38650,sueña,ADJ,1
38651,renovir,VERB,1
38652,tocabas,PROPN,1
38653,guitarra,ADJ,1
38654,ell,NOUN,1
38655,novies,CCONJ,1
38656,atraiga,ADJ,1
38657,sijeron,VERB,1
38658,esperba,NOUN,1
38659,escula,NOUN,1
38660,negociador,NOUN,1
38661,información,PROPN,1
38662,ethereum,PROPN,1
38663,bitcoin,PROPN,1
38664,criptomonedas,VERB,1
38665,dómo,PRON,1
38666,describran,VERB,1
38667,cuidara,NOUN,1
38668,rechazo,PROPN,1
38669,idoma,NOUN,1
38670,dog,NOUN,1
38671,berlusconi,PROPN,1
38672,reunificación,NOUN,1
38673,llegué,ADP,1
38674,senderismo,NOUN,1
38675,liberad,PROPN,1
38676,mido,ADJ,1
38677,demasiada,NOUN,1
38678,vestidor,NOUN,1
38679,estacioner,VERB,1
38680,cerraste,NOUN,1
38681,exigisteis,VERB,1
38682,insecto,ADJ,1
38683,pasemos,INTJ,1
38684,alunicé,PROPN,1
38685,redúcelo,PROPN,1
38686,disminúyelo,PROPN,1
38687,dominical,ADJ,1
38688,siguiser,VERB,1
38689,manejasteis,PROPN,1
38690,loto,PROPN,1
38691,multiuso,NOUN,1
38692,insomne,ADJ,1
38693,gustair,VERB,1
38694,traerno,ADJ,1
38695,emigré,PROPN,1
38696,africano,PROPN,1
38697,adulto,PROPN,1
38698,reservastir,VERB,1
38699,maneja,ADJ,1
38700,identifícate,PROPN,1
38701,detuvar,VERB,1
38702,imaginastar,VERB,1
38703,abrazarte,ADJ,1
38704,vegetariana,NOUN,1
38705,vario,ADJ,1
38706,lloraría,ADJ,1
38707,arquitecta,NOUN,1
38708,terminaste,ADJ,1
38709,llenaste,PROPN,1
38710,ayudaseis,VERB,1
38711,harmonir,VERB,1
38712,acorralado,ADJ,1
38713,espéramir,VERB,1
38714,atrapada,NOUN,1
38715,follamigo,NOUN,1
38716,quinoa,NOUN,1
38717,asegurasser,VERB,1
38718,ducharte,NOUN,1
38719,jair,PROPN,1
38720,bolsonaro,PROPN,1
38721,rueguen,PROPN,1
38722,convenceremo,ADJ,1
38723,lar,NOUN,1
38724,ayudaríar,VERB,1
38725,apoyaríar,VERB,1
38726,milésimo,ADJ,1
38727,estava,PROPN,1
38728,grosseiro,ADJ,1
38729,comigo,NOUN,1
38730,panyabí,PROPN,1
38731,materna,ADJ,1
38732,pashtún,PROPN,1
38733,cantonés,ADJ,1
38734,geográfica,PROPN,1
38735,sálvate,PROPN,1
38736,jodidamente,ADV,1
38737,llega,PROPN,1
38738,sobrevivirer,VERB,1
38739,cure,PROPN,1
38740,colartir,VERB,1
38741,subiremos,VERB,1
38742,maleta,ADJ,1
38743,ivanka,PROPN,1
38744,cícero,PROPN,1
38745,urgentemente,ADJ,1
38746,pediría,NOUN,1
38747,invitad,PROPN,1
38748,hinchada,NOUN,1
38749,aserradero,NOUN,1
38750,parecía,PROPN,1
38751,orwel,PROPN,1
38752,cretinos,PROPN,1
38753,apura,ADJ,1
38754,bromista,ADJ,1
38755,roya,NOUN,1
38756,vé,NOUN,1
38757,espantar él,VERB,1
38758,remotamente,ADV,1
38759,despistado,NOUN,1
38760,iré,AUX,1
38761,hiv,PROPN,1
38762,reprobarás,VERB,1
38763,meme,PROPN,1
38764,muser,VERB,1
38765,desconocimiento,NOUN,1
38766,perfidia,PROPN,1
38767,rudeza,NOUN,1
38768,templaditar,VERB,1
38769,cepillarte,NOUN,1
38770,enjuagarte,VERB,1
38771,sodomita,NOUN,1
38772,irma,PROPN,1
38773,eón,NOUN,1
38774,voto,PROPN,1
38775,animales,PROPN,1
38776,náufrago,NOUN,1
38777,cúlpalo,ADJ,1
38778,traduje,NOUN,1
38779,aviva,PROPN,1
38780,ésos,PROPN,1
38781,hortera,NOUN,1
38782,regateo,NOUN,1
38783,exageraba,PROPN,1
38784,dormid,PROPN,1
38785,vivirás,VERB,1
38786,presionandir,VERB,1
38787,atreverás,VERB,1
38788,escrib,ADJ,1
38789,preparo,NOUN,1
38790,calmarno,NOUN,1
38791,marx,PROPN,1
38792,hidráulico,ADJ,1
38793,robarás,ADV,1
38794,bañen,NOUN,1
38795,plegué,PROPN,1
38796,asistí,NUM,1
38797,viktor,PROPN,1
38798,orbán,PROPN,1
38799,castigarl,NOUN,1
38800,calificar él,VERB,1
38801,ingenua,NOUN,1
38802,camote,NOUN,1
38803,abalanzar,VERB,1
38804,ávidamente,ADV,1
38805,dador,PROPN,1
38806,oyes ,VERB,1
38807,griega,NOUN,1
38808,complacer yo,VERB,1
38809,cohesión,NOUN,1
38810,soldadito,NOUN,1
38811,caye,VERB,1
38812,modismo,NOUN,1
38813,grito,PROPN,1
38814,fantaseamos,NOUN,1
38815,erra,PROPN,1
38816,desdicha,NOUN,1
38817,bájala,NOUN,1
38818,habición,NOUN,1
38819,altoparlant,NOUN,1
38820,bombillo,NOUN,1
38821,borrasca,NOUN,1
38822,estoico,ADJ,1
38823,talvez,NOUN,1
38824,ventisca,NOUN,1
38825,agrego,ADV,1
38826,subestimado,ADJ,1
38827,reclamar él,VERB,1
38828,enséñales,PROPN,1
38829,ejercítate,PROPN,1
38830,beatbox,NOUN,1
38831,imperativa,ADJ,1
38832,dedica,NOUN,1
38833,anticaspar,VERB,1
38834,mausoleo,NOUN,1
38835,desplomo,ADJ,1
38836,brinco,NOUN,1
38837,suegrar,VERB,1
38838,largarno,NOUN,1
38839,entenderla,NOUN,1
38840,aceptarla,NOUN,1
38841,amarla,ADJ,1
38842,aniquilado,ADJ,1
38843,vagabundos,VERB,1
38844,plomo,ADJ,1
38845,tragar tú,VERB,1
38846,sinsabor,NOUN,1
38847,soportir,VERB,1
38848,atienda,NOUN,1
38849,colocé,PROPN,1
38850,cedazo,NOUN,1
38851,muñequito,NOUN,1
38852,consequencia,NOUN,1
38853,obsoleta,NOUN,1
38854,estrallé,PROPN,1
38855,cédula,NOUN,1
38856,goza,NOUN,1
38857,desperdiciar,ADJ,1
38858,pomado,ADJ,1
38859,padua,PROPN,1
38860,avion,PROPN,1
38861,prepucio,NOUN,1
38862,esmegma,NOUN,1
38863,soez,ADJ,1
38864,encárgaselo,NOUN,1
38865,escuezar,VERB,1
38866,soez,VERB,1
38867,inverosímil,NUM,1
38868,escocer,VERB,1
38869,realacer,VERB,1
38870,demoníaca,NOUN,1
38871,desmoralizado,ADJ,1
38872,concretamente,ADV,1
38873,perfecctionista,ADJ,1
38874,blanquecín,ADJ,1
38875,ligarme,VERB,1
38876,papás,NOUN,1
38877,hiedes,PROPN,1
38878,novedades,PROPN,1
38879,sabana,NOUN,1
38880,bigfoot,PROPN,1
38881,inverosímil,NOUN,1
38882,bugía,PROPN,1
38883,montarte,NOUN,1
38884,desembarcar,VERB,1
38885,tartana,NOUN,1
38886,ensuciser,VERB,1
38887,prometiéndote,ADJ,1
38888,fosforito,PROPN,1
38889,girar,PROPN,1
38890,mai,PROPN,1
38891,yautir,VERB,1
38892,coco,ADV,1
38893,salami,PROPN,1
38894,salami,ADJ,1
38895,chapiadora,ADJ,1
38896,insistar,VERB,1
38897,pudar,VERB,1
38898,guindar,VERB,1
38899,correíta,NOUN,1
38900,escapé,PROPN,1
38901,dancé,PROPN,1
38902,rompan,VERB,1
38903,encima,PROPN,1
38904,dejarías,PROPN,1
38905,arduo,PROPN,1
38906,irradio,ADJ,1
38907,suplicar,PROPN,1
38908,lambí,PROPN,1
38909,fotografié,VERB,1
38910,fransisco,PROPN,1
38911,huella,ADJ,1
38912,shawn,PROPN,1
38913,mendes,PROPN,1
38914,emprestar,VERB,1
38915,amarrandomir,VERB,1
38916,imprevisto,NOUN,1
38917,aborto,ADJ,1
38918,arranca,PROPN,1
38919,asquerosidad,NOUN,1
38920,tragarme,VERB,1
38921,dania,PROPN,1
38922,udinese,PROPN,1
38923,desmotivacion,NOUN,1
38924,yuxtaponir,VERB,1
38925,corromperé,VERB,1
38926,presentandolo,NOUN,1
38927,culturismo,NOUN,1
38928,grammatical,ADJ,1
38929,inmortalizar,VERB,1
38930,preservado,ADJ,1
38931,averigüé,NOUN,1
38932,jeremy,PROPN,1
38933,auxiliar,NOUN,1
38934,pantorilla,NOUN,1
38935,musculoso,NOUN,1
38936,tranquilizante,ADJ,1
38937,transformé,VERB,1
38938,stephan,PROPN,1
38939,sonoridad,NOUN,1
38940,cenir,VERB,1
38941,bastones,PROPN,1
38942,llegastar,VERB,1
38943,embrujar,VERB,1
38944,alfredo,VERB,1
38945,mazorca,ADV,1
38946,ruffo,PROPN,1
38947,sufrirás,PROPN,1
38948,malibú,PROPN,1
38949,puré,PROPN,1
38950,encantaría,PROPN,1
38951,salubridad,NOUN,1
38952,tiemblo,PROPN,1
38953,finalización,NOUN,1
38954,humilla,PROPN,1
38955,grama,NOUN,1
38956,baloncesto,ADJ,1
38957,pendejo,ADJ,1
38958,huevito,NOUN,1
38959,odiós,ADJ,1
38960,estipulación,NOUN,1
38961,abusado,NOUN,1
38962,desenredo,PROPN,1
38963,solucionado,NOUN,1
38964,flaquito,ADJ,1
38965,copiame,PROPN,1
38966,ochociento,ADJ,1
38967,plantarlos,VERB,1
38968,sembrar él,VERB,1
38969,efímerir,VERB,1
38970,saludalo,NOUN,1
38971,levántalo,ADJ,1
38972,lopez,PROPN,1
38973,repetirás,VERB,1
38974,entrevistado,ADJ,1
38975,bartolomeu,PROPN,1
38976,limarte,NOUN,1
38977,gritadera,NOUN,1
38978,pensaste,NOUN,1
38979,cautivador,NOUN,1
38980,ubíquese,PROPN,1
38981,breno,PROPN,1
38982,amateur,ADJ,1
38983,dejarte,VERB,1
38984,yerno,ADJ,1
38985,desahogarte,NOUN,1
38986,suéltame,ADJ,1
38987,búscatir,VERB,1
38988,desahogar yo,VERB,1
38989,trato,PROPN,1
38990,depilatorio,ADJ,1
38991,negras,VERB,1
38992,bizco,NOUN,1
38993,seductor,ADJ,1
38994,vaselinar,VERB,1
38995,hidratar,VERB,1
38996,édith,PROPN,1
38997,piaf,PROPN,1
38998,chéverar,VERB,1
38999,conectó,PROPN,1
39000,imaginate,PROPN,1
39001,calla,NOUN,1
39002,abundant,NOUN,1
39003,rocir,VERB,1
39004,espray,NOUN,1
39005,niñerar,VERB,1
39006,smail,PROPN,1
39007,yefsah,PROPN,1
39008,tamarindo,VERB,1
39009,lancé,PROPN,1
39010,carbón,ADJ,1
39011,cántamir,VERB,1
39012,testosteronar,VERB,1
39013,delano,PROPN,1
39014,reactivación,NOUN,1
39015,química,PROPN,1
39016,salvaguardemos,VERB,1
39017,mejorer,VERB,1
39018,destruyar,VERB,1
39019,regañara,ADJ,1
39020,árbrito,NOUN,1
39021,clavija,PROPN,1
39022,enchuf,NOUN,1
39023,guayaquil,PROPN,1
39024,divertidísir,VERB,1
39025,suenas,PROPN,1
39026,retrasar yo,VERB,1
39027,peluca,ADJ,1
39028,vanesa,PROPN,1
39029,franqueó,PROPN,1
